Comment ID,Author,Content,Publish Date,Like Count,Reply Count
UgzRI6GLSZhPZEwuf814AaABAg,@NotPays,Galaxy AI is literally Google's AI. Seriously,2025-11-23T15:31:20Z,0,0
Ugy5HB4UfD8xzaLCL2J4AaABAg,@nhelly256,It is until today i noticed MKBHD has a big nose 😂😂😂😂,2025-11-15T22:19:59Z,0,0
UgzTLYbXSPXNgX2hZVJ4AaABAg,@svwJonas,Better than Lightroom 😂,2025-11-15T13:26:41Z,0,0
Ugz0l9XTwT2knfe8Oyp4AaABAg,@christian.erfort,"brother found out the more he covers his face, the less accurate it is 😂😂😂",2025-11-15T11:21:00Z,0,0
Ugxhi63EIghGA5Ty9fN4AaABAg,@rakeshgurugubelli6010,The ai sees the left side of your face and tries to symmetrically replicate it to your right side. So when you cover more and more it has less data to guess your face,2025-11-11T18:10:31Z,1,0
Ugz4k0Ua0y4Iu7mGAjZ4AaABAg,@briafkastl,"""the more I cover Up my face the more inaccurate it gets"" no shit",2025-11-11T14:04:34Z,0,0
UgyOPcRQVfh9PZpIYBh4AaABAg,@AakashSharma-e9v,Apple ten years later we have developed revolutionary object eraser 😂😂,2025-11-09T14:14:40Z,0,0
UgwU9_QngbRvSCS9CnF4AaABAg,@nolanmales,"“Then find a friend with a samsung phone”
Like that is going to be possible",2025-11-08T00:36:18Z,0,0
UgzWMnXWcWj529tEn-Z4AaABAg,@shamillisan.k3471,"Apple intelligence: not first but best ❌
                                 not first but waste ✅ 
                                                      
                                                    Tim cook🤡",2025-11-06T18:59:27Z,1,0
UgxL6dLeaBwZbtMIAux4AaABAg,@MOMMASBOY888,MKBHD with a dash of Anthony Mackie in the last pic.,2025-11-05T13:54:15Z,0,0
UgwCpc109N5GfW8-Z5p4AaABAg,@vishnuparegi4580,Youtube has gone mad. Giving Hindi commentary on English videos and English voiceovers on Hindi ones.,2025-11-04T06:02:31Z,0,0
Ugxn_RvqULiM7jHjWV14AaABAg,@ronighosh2k02,If it takes help of your other photos it might be accurate every time,2025-11-04T04:44:41Z,0,0
UgwD16FM9QagPtWcikd4AaABAg,@knightshiningarmour,He's Idris Elba!,2025-11-03T22:24:13Z,0,0
UgzP20bBN7QqgoJDe5B4AaABAg,@darkwhite9310,I just pretend that iPhones doesn’t have that feature because its so frustrating how shitty the output is. Lol,2025-10-28T17:31:31Z,0,0
Ugy9lHzna0H52qNLfYp4AaABAg,@Sidnxumza,"You've got to put some respect on the name ""SAMSUNG"" 🫡💯",2025-10-26T22:19:13Z,0,0
Ugzd0HkcUPxoljLDN3l4AaABAg,@AleksV25,Apple sucks😂,2025-10-24T18:20:02Z,0,0
UgyjpIdsTozXUjiUg5h4AaABAg,@Everyoneisdumb-e3u,Apple sucks in so many spaces it’s insane how much Android has caught up. If it weren’t for their ecospace I would have swapped,2025-10-23T16:14:45Z,0,0
UgwMy37ZNcsLiQ8Rnqd4AaABAg,@KChris1on,The last one is like MKBHD + Kendrick,2025-10-22T16:57:51Z,0,0
Ugz2jyBZjjMVFxuT3Rd4AaABAg,@muhsuhaili,The last was one turn him into Martrice Evra!,2025-10-18T23:23:12Z,0,0
UgyDUKLeB6O2Rz5yHrN4AaABAg,@RakkSoild,"I've never once took a picture of myself. I don't get why its a big deal. I always assume it was for shallow narcissists.
I like screen capping things, google sense and taking picture of something for a conversation. Like what brand of ____ 
Take a picture. 

I want a high end phone that have just the needed rear camera, plus depth sensor or whatever and just use the extra space for something else.",2025-10-17T15:30:50Z,0,0
UgwiiVros897CCyfStt4AaABAg,@downo,"""I don't even know if it's useful or not"" when Samsung does it, but when Apple does it is revolutionary",2025-10-06T10:44:18Z,2,0
Ugzgx_5wr8KwipoHXpR4AaABAg,@cryptoshowdown,That's amazing tech! Needed for IG 😂,2025-10-06T02:33:50Z,0,0
Ugxpbp4e47UfyMQc_Dt4AaABAg,@seascapes152,Also voice to text is way better than apple,2025-09-30T02:35:42Z,0,0
UgzLCjmzLGs4nlohZHR4AaABAg,@seascapes152,Thank you so much for spreading the truth about how much better Samsung is,2025-09-30T02:35:04Z,0,0
UgwLnfF5xL9Ld42IC3Z4AaABAg,@carddamom188,Is Ice Cube the long lost cousin of Marques?,2025-09-21T07:47:41Z,0,0
Ugy-JLDryNTI60sVeuZ4AaABAg,@Otiimo,NOOOOOO!!!! Not the dog!!!!!!!! T^T,2025-09-19T20:29:30Z,0,0
